County, Sex, Xiang, D001, D002, D003, D004, D005, D006, D007, D008, D009, D010, D011, D012, D013, D014, D015, D016, D017, D018, D019, D020, D021, D022, D023, D024, D025, D026, D027, D028, D029, D030, D031, D032, D033, D034, D035, D036, D037, D038, D039, D040, D041, D042, D043, D044, D045, D046, D047, D048, D049, D050, D051, D052, D053, D054, D055, D056, D057, D058, D059, D060, D061, D062, D063, D064, D065, D066, D067, D068, D069, D070, D071, D072, D073, D074, D075, D076, D077, D078, D079, D080, D081, D082, D083, D084, D085, D086, D087, D088, D089, D090, D091, D092, D093, D094, D095, D096, D097, D098, D099, D100, D101, D102, D103, D104, D105, D106, D107, D108, D109, D110, D111, D112, D113, D114, D115, D116, D117, D118, D119, D120, D121, D122, D123, D124, D125, D126, D127, D128, D129, D130, D131, D132, D133, D134, D135, D136, D137, D138, D139, D140, D141, D142, D143, D144, D145, D146, D147, D148, D149, D150, D151, D152, D153, D154, D155, D156, D157, D158, D159, D160, D161, G001, G002, G003, G004, G005, 
SB,F,1,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
SB,F,2,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
SB,F,3,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
SB,T,1,2988  ,58.1  ,64.5  ,552   ,17.2  , 8.6  ,  0.2 ,  8.5 ,74.2  ,  9.8 ,1172  ,1181  ,45.8  ,147.3 ,1.8   , 0.7  ,13.9  , 478  ,35.0  ,2.87  ,1754  ,352   , 9.9  ,11.82 ,4.75  , 31.6 ,10.95 ,1355  , 18.3 ,1373  , 98.6 ,  1.4 ,63.2  , 1.3  , 98.1 ,  1.9 ,437.2 ,206.7 , 42.9 ,  40.7,  3.2 ,215.1 ,309.4 , 19.9 ,  0.0 , 7.1  ,  0.0 , 1.6  ,  8.2 ,  8.2 ,  0.0 ,  0.0 , 8.5  ,35.0  , 43.5 , 1.1  ,18.0  ,18.3  ,14.2  , 0.0  , 0.0  , 0.0  , 3.16 , 4.18 , 4.70 , 1.47 ,15.44 , 2.72 , 1.42 , 2.48 , 5.00 , 2.26 , 1.15 ,2.62  , 3.19 , 4.43 , 3.03 , 2.13 , 1.01 , 2.39 , 3.32 ,17.52 ,26.88 ,13.00 , 22.1 ,0.54  , 28.9 , 49.1 , 21.0 ,2.58  ,0.77  ,2.72  ,24.13 ,16.65 ,  5.1 , 44.0 , 27.4 , 0.58 ,  0.6 ,  2.8 , 1.06 , 15.1 , 0.58 , 0.20 ,  0.6 ,  4.4 , 7.89 , 9.04 ,0.83  , 12.0 , 29.8 , 29.5 , 3.27 ,16.22 ,24.12 , 2.72 , 3.03 ,174.9 ,161.7 ,  5.1 , 0.58 ,  6.1 ,  0.6 ,262.6 , 273  ,  0.6 , 1.71 , 0.58 ,  0.6 ,0.001 ,0.001 ,0.004 ,0.002 ,0.023 ,0.001 ,0.278 ,0.001 ,0.008 ,0.015 ,14.97 , 1.36 ,0.016 ,0.037 ,0.037 , 4.93 ,26.71 ,43.96 , 5.06 ,0.004 ,0.298 ,0.230 ,0.007 ,0.0010,0.008 ,0.001 ,0.449 ,0.502 ,0.001 ,0.003 ,0.001 ,0.001 ,.     ,.     ,.     ,.     ,.     ,
SB,T,2,3055  ,45.3  ,65.2  ,592   ,12.7  , 8.6  ,  0.2 ,  8.4 ,78.1  , 18.1 ,1361  ,1379  ,36.4  ,198.6 ,2.1   , 0.8  ,14.7  , 472  ,31.3  ,3.15  ,2016  ,374   , 9.3  , 8.80 ,3.68  , 29.8 ,10.95 ,1499  , 19.4 ,1518  , 98.6 ,  1.4 ,63.5  , 1.7  , 97.5 ,  2.5 ,384.8 ,192.1 , 58.7 , 342.3,  7.7 ,167.1 ,230.6 , 63.9 ,  0.0 , 6.3  ,  0.0 , 0.0  , 17.3 , 17.3 ,  0.0 ,  0.0 , 2.1  ,22.5  , 24.6 , 0.3  ,13.0  , 5.1  ,17.4  , 0.0  , 0.0  , 4.2  , 3.05 , 3.95 , 4.71 , 1.41 ,14.62 , 2.60 , 1.36 , 2.36 , 4.80 , 2.23 , 1.08 ,2.49  , 3.06 , 4.24 , 2.93 , 2.07 , 0.97 , 2.24 , 3.24 ,14.37 ,19.27 ,10.67 , 15.6 ,0.57  , 30.4 , 45.2 , 22.3 ,2.17  ,0.74  ,1.90  ,17.30 ,13.68 ,  4.4 , 40.7 , 29.1 , 0.45 ,  0.5 , 10.0 , 0.45 , 57.1 , 0.45 , 0.22 ,  0.5 ,  3.9 , 7.33 , 7.44 ,0.67  , 48.2 , 10.1 , 10.1 , 2.60 ,13.39 ,17.28 , 1.90 ,11.91 ,137.2 , 97.1 , 19.5 , 0.45 , 19.5 ,  0.5 ,181.2 , 199  ,  0.5 , 0.45 , 0.45 ,  0.5 ,0.001 ,0.001 ,0.011 ,0.001 ,0.108 ,0.001 ,0.383 ,0.001 ,0.011 ,0.022 ,16.40 , 1.18 ,0.051 ,0.023 ,0.023 , 4.75 ,28.37 ,40.70 , 4.36 ,0.015 ,0.250 ,0.236 ,0.021 ,0.0010,0.021 ,0.001 ,0.359 ,0.530 ,0.001 ,0.001 ,0.001 ,0.001 ,.     ,.     ,.     ,.     ,.     ,
SB,T,3,3022  ,51.7  ,64.9  ,572   ,14.9  , 8.6  ,  0.2 ,  8.5 ,76.2  , 14.0 ,1267  ,1280  ,41.1  ,173.0 ,2.0   , 0.8  ,14.3  , 475  ,33.1  ,3.01  ,1885  ,363   , 9.6  ,10.31 ,4.21  , 30.7 ,10.95 ,1427  , 18.9 ,1446  , 98.6 ,  1.4 ,63.4  , 1.5  , 97.8 ,  2.2 ,411.0 ,199.4 , 50.8 , 191.5,  5.5 ,191.1 ,270.0 , 41.9 ,  0.0 , 6.7  ,  0.0 , 0.8  , 12.8 , 12.8 ,  0.0 ,  0.0 , 5.3  ,28.8  , 34.1 , 0.7  ,15.5  ,11.7  ,15.8  , 0.0  , 0.0  , 2.1  , 3.10 , 4.07 , 4.71 , 1.44 ,15.03 , 2.66 , 1.39 , 2.42 , 4.90 , 2.25 , 1.11 ,2.56  , 3.13 , 4.33 , 2.98 , 2.10 , 0.99 , 2.32 , 3.28 ,15.95 ,23.07 ,11.84 , 18.9 ,0.56  , 29.6 , 47.2 , 21.7 ,2.38  ,0.76  ,2.31  ,20.71 ,15.16 ,  4.8 , 42.4 , 28.3 , 0.52 ,  0.6 ,   6.4,  0.76,  36.1, 0.52 , 0.21 ,  0.6 ,   4.2, 7.61 , 8.24 ,0.75  , 30.1 , 19.9 , 19.8 , 2.94 ,14.80 ,20.70 , 2.31 , 7.47 ,156.1 ,129.4 , 12.3 , 0.52 , 12.8 ,  0.6 ,221.9 , 236  ,  0.6 , 1.08 , 0.52 ,  0.6 ,0.001 ,0.001 ,0.007 ,0.002 ,0.066 ,0.001 ,0.331 ,0.001 ,0.009 ,0.018 ,15.69 , 1.27 ,0.034 ,0.030 ,0.030 , 4.84 ,27.54 ,42.33 , 4.71 ,0.009 ,0.274 ,0.233 ,0.014 ,0.0010,0.015 ,0.001 ,0.404 ,0.516 ,0.001 ,0.002 ,0.001 ,0.001 ,31.8  ,105.9 , 500  ,1     ,4     ,
SC,M,1,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
SC,M,2,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
SC,M,3,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
SC,F,1,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
SC,F,2,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
SC,F,3,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
SC,T,1,3021  ,38.6  ,65.3  ,594   ,11.4  , 8.6  ,  0.3 ,  8.4 ,78.7  , 39.2 ,1397  ,1437  ,19.5  ,219.5 ,2.8   , 0.8  ,26.1  , 623  ,34.7  ,2.90  ,2208  ,397   ,10.1  ,11.32 ,5.09  , 38.7 ,10.79 ,1531  , 28.9 ,1560  , 98.1 ,  1.9 ,62.6  , 2.7  , 96.7 ,  3.3 ,406.9 ,175.1 ,  0.0 , 584.8, 14.1 , 92.8 ,174.1 , 21.4 ,  0.0 , 4.4  ,  0.0 , 6.8  , 14.8 , 11.8 ,  3.0 ,  0.0 , 7.3  , 8.1  , 15.4 , 9.7  ,15.8  , 2.0  ,13.9  , 0.0  ,17.2  , 5.0  , 3.09 , 3.93 , 5.37 , 1.39 ,14.33 , 2.58 , 1.35 , 2.91 , 4.58 , 2.39 , 1.15 ,2.54  , 3.27 , 4.20 , 2.81 , 2.00 , 0.98 , 2.67 , 3.20 ,14.44 ,12.01 ,11.29 , 54.0 ,0.60  , 35.9 , 34.3 , 27.8 ,1.36  ,1.26  ,1.01  ,10.94 ,13.87 ,  2.9 , 31.3 , 34.7 , 0.39 ,  0.4 ,  7.4 , 2.07 , 51.9 , 0.39 , 0.28 ,  0.4 ,  4.0 , 6.31 , 7.96 ,0.54  , 36.5 , 26.6 , 25.4 , 2.81 ,13.67 ,10.92 , 1.01 , 7.88 , 68.7 ,122.7 , 14.4 , 0.39 , 19.7 ,  0.4 , 81.2 ,  73  ,  0.4 , 4.32 , 0.39 ,  0.4 ,0.001 ,0.001 ,0.008 ,0.006 ,0.095 ,0.001 ,0.600 ,0.001 ,0.012 ,0.020 ,20.31 , 1.15 ,0.037 ,0.070 ,0.067 , 6.35 ,34.15 ,31.29 , 2.88 ,0.008 ,0.141 ,0.311 ,0.015 ,0.0010,0.028 ,0.001 ,0.201 ,0.229 ,0.001 ,0.012 ,0.001 ,0.001 ,.     ,.     ,.     ,.     ,.     ,
SC,T,2,2687  ,40.7  ,58.9  ,510   ,13.2  , 8.7  ,  0.5 ,  8.2 ,76.5  , 54.4 ,1710  ,1764  ,17.4  ,241.0 ,2.5   , 0.9  ,24.7  , 655  ,30.3  ,2.51  ,2123  ,403   , 9.0  ,10.25 ,4.58  , 32.4 , 9.86 ,1492  , 44.8 ,1537  , 97.1 ,  2.9 ,54.6  , 4.3  , 94.6 ,  5.4 ,377.4 ,111.3 ,  0.0 , 554.3,  4.3 , 85.3 ,271.4 , 29.4 ,  0.0 ,13.5  ,  0.0 ,10.6  , 20.2 , 20.2 ,  0.0 ,  4.8 , 9.2  , 5.9  , 15.1 , 0.4  ,14.4  , 4.3  ,13.3  , 0.0  ,11.8  , 8.4  , 2.72 , 3.47 , 4.82 , 1.18 ,11.52 , 2.27 , 1.15 , 2.53 , 3.93 , 2.11 , 1.00 ,2.18  , 2.81 , 3.30 , 2.41 , 1.78 , 0.88 , 2.34 , 2.80 ,15.98 ,11.38 ,12.33 , 82.5 ,0.61  , 38.1 , 30.3 , 29.0 ,1.16  ,1.43  ,0.95  ,10.37 ,15.35 ,  2.8 , 27.5 , 36.9 , 0.41 ,  0.4 ,  8.4 , 3.13 , 57.3 , 0.41 , 0.31 ,  1.4 ,  4.4 , 4.17 , 8.47 ,0.59  , 40.7 , 32.2 , 30.9 , 3.22 ,15.10 ,10.33 , 0.95 , 8.84 , 88.0 ,151.5 , 17.0 , 0.41 , 24.7 ,  1.1 ,132.8 ,  91  ,  2.1 , 7.84 , 0.41 ,  0.4 ,0.001 ,0.001 ,0.010 ,0.007 ,0.127 ,0.001 ,0.671 ,0.005 ,0.014 ,0.013 ,20.91 , 1.15 ,0.047 ,0.074 ,0.072 , 6.81 ,36.20 ,27.41 , 2.77 ,0.012 ,0.152 ,0.366 ,0.022 ,0.0010,0.035 ,0.004 ,0.246 ,0.310 ,0.008 ,0.019 ,0.001 ,0.001 ,.     ,.     ,.     ,.     ,.     ,
SC,T,3,2854  ,39.7  ,62.1  ,552   ,12.3  , 8.7  ,  0.4 ,  8.3 ,77.6  , 46.8 ,1554  ,1601  ,18.4  ,230.3 ,2.6   , 0.9  ,25.4  , 639  ,32.5  ,2.71  ,2166  ,400   , 9.6  ,10.79 ,4.83  , 35.6 ,10.32 ,1512  , 36.9 ,1549  , 97.6 ,  2.4 ,58.6  , 3.5  , 95.7 ,  4.4 ,392.1 ,143.2 ,  0.0 , 569.5,  9.2 , 89.0 ,222.8 , 25.4 ,  0.0 , 9.0  ,  0.0 , 8.7  , 17.5 , 16.0 ,  1.5 ,  2.4 , 8.3  , 7.0  , 15.3 , 5.0  ,15.1  , 3.1  ,13.6  , 0.0  ,14.5  , 6.7  , 2.91 , 3.70 , 5.10 , 1.28 ,12.93 , 2.43 , 1.25 , 2.72 , 4.25 , 2.25 , 1.07 ,2.36  , 3.04 , 3.75 , 2.61 , 1.89 , 0.93 , 2.50 , 3.00 ,15.21 ,11.70 ,11.81 , 68.3 ,0.60  , 37.0 , 32.3 , 28.4 ,1.26  ,1.34  ,0.98  ,10.65 ,14.61 ,  2.9 , 29.4 , 35.8 , 0.40 ,  0.4 ,   7.9,  2.60,  54.6, 0.40 , 0.30 ,  0.9 ,   4.2, 5.24 , 8.21 ,0.57  , 38.6 , 29.4 , 28.1 , 3.02 ,14.38 ,10.63 , 0.98 , 8.36 , 78.4 ,137.1 , 15.7 , 0.40 , 22.2 ,  0.8 ,107.0 ,  82  ,  1.3 , 6.08 , 0.40 ,  0.4 ,0.001 ,0.001 ,0.009 ,0.007 ,0.111 ,0.001 ,0.636 ,0.003 ,0.013 ,0.017 ,20.61 , 1.15 ,0.042 ,0.072 ,0.070 , 6.58 ,35.18 ,29.35 , 2.83 ,0.010 ,0.146 ,0.339 ,0.018 ,0.0010,0.032 ,0.003 ,0.224 ,0.270 ,0.005 ,0.015 ,0.001 ,0.001 ,30.8  ,107.0 , 350  ,1     ,4     ,
TA,M,1,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
TA,M,2,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
